Team A,Team B,FG% Diff,RPG Diff,Win-Loss Ratio Diff,PPG Diff
Detroit Pistons,Phoenix Suns,-0.0015731707317073185,2.268292682926834,0.09756097560975613,1.878048780487802
Detroit Pistons,Portland Trail Blazers,0.02545121951219509,-0.012195121951215526,0.09756097560975613,4.609756097560975
Detroit Pistons,Sacramento Kings,-0.0019268292682927957,0.560975609756099,0.04878048780487809,-0.23170731707315895
Detroit Pistons,San Antonio Spurs,0.011012195121951174,1.085365853658537,0.12195121951219517,1.5731707317073216
Detroit Pistons,Toronto Raptors,0.017439024390243973,-0.3658536585365866,0.1707317073170732,4.6341463414634205
Detroit Pistons,Utah Jazz,0.0209878048780488,-0.6585365853658516,0.3292682926829269,3.6097560975609753
Detroit Pistons,Washington Wizards,0.03802439024390242,1.060975609756099,0.3170731707317074,7.5
Golden State Warriors,Houston Rockets,-0.003536585365853717,-3.085365853658537,-0.04878048780487809,-0.5
Golden State Warriors,Indiana Pacers,-0.036829268292683015,3.5487804878048763,-0.024390243902439046,-3.573170731707293
Golden State Warriors,Los Angeles Clippers,-0.03151219512195119,1.58536585365853,-0.024390243902439046,0.9146341463414842
Golden State Warriors,Los Angeles Lakers,-0.028085365853658506,2.9512195121951166,-0.024390243902439046,0.4024390243902616
Golden State Warriors,Memphis Grizzlies,-0.02815853658536588,-1.8780487804878092,0.0,-7.914634146341427
Golden State Warriors,Miami Heat,-0.014292682926829392,1.9878048780487703,0.1341463414634146,3.1951219512195195
Golden State Warriors,Milwaukee Bucks,-0.03702439024390253,2.0121951219512155,0.0,-1.7195121951219363
Golden State Warriors,Minnesota Timberwolves,-0.018329268292683,1.0609756097560918,-0.012195121951219523,-0.5
Golden State Warriors,New Orleans Pelicans,-0.0008780487804878057,1.7682926829268268,0.3292682926829268,3.9634146341463605
Golden State Warriors,New York Knicks,-0.03508536585365851,2.731707317073159,-0.03658536585365857,-1.987804878048749
Golden State Warriors,Oklahoma City Thunder,-0.030487804878048697,0.5975609756097526,-0.24390243902439024,-6.707317073170714
Golden State Warriors,Orlando Magic,0.005756097560975615,3.5365853658536537,0.08536585365853655,8.365853658536608
Golden State Warriors,Philadelphia 76ers,-0.0032926829268293822,5.58536585365853,0.2926829268292683,4.182926829268311
Golden State Warriors,Phoenix Suns,-0.02712195121951222,2.8902439024390247,0.1463414634146341,0.17073170731708842
Golden State Warriors,Portland Trail Blazers,-9.75609756098117e-05,0.6097560975609753,0.1463414634146341,2.9024390243902616
Golden State Warriors,Sacramento Kings,-0.027475609756097696,1.1829268292682897,0.09756097560975607,-1.9390243902438726
Golden State Warriors,San Antonio Spurs,-0.014536585365853727,1.707317073170728,0.17073170731707316,-0.1341463414633921
Golden State Warriors,Toronto Raptors,-0.008109756097560927,0.2560975609756042,0.2195121951219512,2.926829268292707
Golden State Warriors,Utah Jazz,-0.004560975609756102,-0.03658536585366079,0.3780487804878049,1.9024390243902616
Golden State Warriors,Washington Wizards,0.012475609756097517,1.6829268292682897,0.36585365853658536,5.792682926829286
Houston Rockets,Indiana Pacers,-0.0332926829268293,6.634146341463413,0.024390243902439046,-3.073170731707293
Houston Rockets,Los Angeles Clippers,-0.027975609756097475,4.670731707317067,0.024390243902439046,1.4146341463414842
Houston Rockets,Los Angeles Lakers,-0.02454878048780479,6.036585365853654,0.024390243902439046,0.9024390243902616
Houston Rockets,Memphis Grizzlies,-0.02462195121951216,1.207317073170728,0.04878048780487809,-7.414634146341427
Houston Rockets,Miami Heat,-0.010756097560975675,5.073170731707307,0.18292682926829268,3.6951219512195195
Houston Rockets,Milwaukee Bucks,-0.03348780487804881,5.097560975609753,0.04878048780487809,-1.2195121951219363
Houston Rockets,Minnesota Timberwolves,-0.014792682926829281,4.146341463414629,0.03658536585365857,0.0
Houston Rockets,New Orleans Pelicans,0.0026585365853659115,4.853658536585364,0.3780487804878049,4.4634146341463605
Houston Rockets,New York Knicks,-0.031548780487804795,5.817073170731696,0.012195121951219523,-1.487804878048749
Houston Rockets,Oklahoma City Thunder,-0.02695121951219498,3.6829268292682897,-0.19512195121951215,-6.207317073170714
Houston Rockets,Orlando Magic,0.009292682926829332,6.621951219512191,0.13414634146341464,8.865853658536608
Houston Rockets,Philadelphia 76ers,0.00024390243902433495,8.670731707317067,0.34146341463414637,4.682926829268311
Houston Rockets,Phoenix Suns,-0.023585365853658502,5.975609756097562,0.1951219512195122,0.6707317073170884
Houston Rockets,Portland Trail Blazers,0.0034390243902439055,3.6951219512195124,0.1951219512195122,3.4024390243902616
Houston Rockets,Sacramento Kings,-0.02393902439024398,4.268292682926827,0.14634146341463417,-1.4390243902438726
Houston Rockets,San Antonio Spurs,-0.01100000000000001,4.792682926829265,0.21951219512195125,0.3658536585366079
Houston Rockets,Toronto Raptors,-0.00457317073170721,3.3414634146341413,0.2682926829268293,3.426829268292707
Houston Rockets,Utah Jazz,-0.0010243902439023844,3.0487804878048763,0.426829268292683,2.4024390243902616
Houston Rockets,Washington Wizards,0.016012195121951234,4.768292682926827,0.41463414634146345,6.292682926829286
Indiana Pacers,Los Angeles Clippers,0.005317073170731823,-1.9634146341463463,0.0,4.487804878048777
Indiana Pacers,Los Angeles Lakers,0.008743902439024509,-0.5975609756097597,0.0,3.9756097560975547
Indiana Pacers,Memphis Grizzlies,0.008670731707317136,-5.4268292682926855,0.024390243902439046,-4.341463414634134
Indiana Pacers,Miami Heat,0.022536585365853623,-1.560975609756106,0.15853658536585363,6.768292682926813
Indiana Pacers,Milwaukee Bucks,-0.00019512195121951237,-1.5365853658536608,0.024390243902439046,1.8536585365853568
Indiana Pacers,Minnesota Timberwolves,0.018500000000000016,-2.4878048780487845,0.012195121951219523,3.073170731707293
Indiana Pacers,New Orleans Pelicans,0.03595121951219521,-1.7804878048780495,0.35365853658536583,7.536585365853654
Indiana Pacers,New York Knicks,0.0017439024390245028,-0.8170731707317174,-0.012195121951219523,1.5853658536585442
Indiana Pacers,Oklahoma City Thunder,0.0063414634146343185,-2.9512195121951237,-0.2195121951219512,-3.1341463414634205
Indiana Pacers,Orlando Magic,0.04258536585365863,-0.012195121951222632,0.1097560975609756,11.939024390243901
Indiana Pacers,Philadelphia 76ers,0.03353658536585363,2.0365853658536537,0.3170731707317073,7.756097560975604
Indiana Pacers,Phoenix Suns,0.009707317073170796,-0.6585365853658516,0.17073170731707316,3.7439024390243816
Indiana Pacers,Portland Trail Blazers,0.0367317073170732,-2.939024390243901,0.17073170731707316,6.475609756097555
Indiana Pacers,Sacramento Kings,0.009353658536585319,-2.3658536585365866,0.12195121951219512,1.6341463414634205
Indiana Pacers,San Antonio Spurs,0.022292682926829288,-1.8414634146341484,0.1951219512195122,3.439024390243901
Indiana Pacers,Toronto Raptors,0.028719512195122088,-3.292682926829272,0.24390243902439024,6.5
Indiana Pacers,Utah Jazz,0.03226829268292691,-3.585365853658537,0.4024390243902439,5.475609756097555
Indiana Pacers,Washington Wizards,0.04930487804878053,-1.8658536585365866,0.3902439024390244,9.36585365853658
Los Angeles Clippers,Los Angeles Lakers,0.003426829268292686,1.3658536585365866,0.0,-0.5121951219512226
Los Angeles Clippers,Memphis Grizzlies,0.0033536585365853133,-3.463414634146339,0.024390243902439046,-8.829268292682912
Los Angeles Clippers,Miami Heat,0.0172195121951218,0.40243902439024026,0.15853658536585363,2.2804878048780353
Los Angeles Clippers,Milwaukee Bucks,-0.005512195121951335,0.4268292682926855,0.024390243902439046,-2.6341463414634205
Los Angeles Clippers,Minnesota Timberwolves,0.013182926829268193,-0.5243902439024382,0.012195121951219523,-1.4146341463414842
Los Angeles Clippers,New Orleans Pelicans,0.030634146341463386,0.18292682926829684,0.35365853658536583,3.0487804878048763
Los Angeles Clippers,New York Knicks,-0.0035731707317073202,1.146341463414629,-0.012195121951219523,-2.902439024390233
Los Angeles Clippers,Oklahoma City Thunder,0.0010243902439024954,-0.9878048780487774,-0.2195121951219512,-7.621951219512198
Los Angeles Clippers,Orlando Magic,0.03726829268292681,1.9512195121951237,0.1097560975609756,7.451219512195124
Los Angeles Clippers,Philadelphia 76ers,0.02821951219512181,4.0,0.3170731707317073,3.268292682926827
Los Angeles Clippers,Phoenix Suns,0.004390243902438973,1.3048780487804947,0.17073170731707316,-0.7439024390243958
Los Angeles Clippers,Portland Trail Blazers,0.03141463414634138,-0.9756097560975547,0.17073170731707316,1.9878048780487774
Los Angeles Clippers,Sacramento Kings,0.004036585365853496,-0.40243902439024026,0.12195121951219512,-2.853658536585357
Los Angeles Clippers,San Antonio Spurs,0.016975609756097465,0.1219512195121979,0.1951219512195122,-1.0487804878048763
Los Angeles Clippers,Toronto Raptors,0.023402439024390265,-1.3292682926829258,0.24390243902439024,2.0121951219512226
Los Angeles Clippers,Utah Jazz,0.02695121951219509,-1.6219512195121908,0.4024390243902439,0.9878048780487774
Los Angeles Clippers,Washington Wizards,0.04398780487804871,0.09756097560975974,0.3902439024390244,4.878048780487802
Los Angeles Lakers,Memphis Grizzlies,-7.317073170737265e-05,-4.829268292682926,0.024390243902439046,-8.317073170731689
Los Angeles Lakers,Miami Heat,0.013792682926829114,-0.9634146341463463,0.15853658536585363,2.792682926829258
Los Angeles Lakers,Milwaukee Bucks,-0.008939024390244021,-0.939024390243901,0.024390243902439046,-2.121951219512198
Los Angeles Lakers,Minnesota Timberwolves,0.009756097560975507,-1.8902439024390247,0.012195121951219523,-0.9024390243902616
Los Angeles Lakers,New Orleans Pelicans,0.0272073170731707,-1.1829268292682897,0.35365853658536583,3.560975609756099
Los Angeles Lakers,New York Knicks,-0.007000000000000006,-0.21951219512195763,-0.012195121951219523,-2.3902439024390105
Los Angeles Lakers,Oklahoma City Thunder,-0.0024024390243901905,-2.353658536585364,-0.2195121951219512,-7.109756097560975
Los Angeles Lakers,Orlando Magic,0.03384146341463412,0.5853658536585371,0.1097560975609756,7.963414634146346
Los Angeles Lakers,Philadelphia 76ers,0.024792682926829124,2.6341463414634134,0.3170731707317073,3.7804878048780495
Los Angeles Lakers,Phoenix Suns,0.0009634146341462868,-0.06097560975609184,0.17073170731707316,-0.23170731707317316
Los Angeles Lakers,Portland Trail Blazers,0.027987804878048694,-2.3414634146341413,0.17073170731707316,2.5
Los Angeles Lakers,Sacramento Kings,0.0006097560975608096,-1.7682926829268268,0.12195121951219512,-2.341463414634134
Los Angeles Lakers,San Antonio Spurs,0.013548780487804779,-1.2439024390243887,0.1951219512195122,-0.5365853658536537
Los Angeles Lakers,Toronto Raptors,0.01997560975609758,-2.6951219512195124,0.24390243902439024,2.5243902439024453
Los Angeles Lakers,Utah Jazz,0.023524390243902404,-2.9878048780487774,0.4024390243902439,1.5
Los Angeles Lakers,Washington Wizards,0.04056097560975602,-1.2682926829268268,0.3902439024390244,5.390243902439025
Memphis Grizzlies,Miami Heat,0.013865853658536487,3.8658536585365795,0.1341463414634146,11.109756097560947
Memphis Grizzlies,Milwaukee Bucks,-0.008865853658536649,3.8902439024390247,0.0,6.195121951219491
Memphis Grizzlies,Minnesota Timberwolves,0.00982926829268288,2.939024390243901,-0.012195121951219523,7.414634146341427
Memphis Grizzlies,New Orleans Pelicans,0.027280487804878073,3.646341463414636,0.3292682926829268,11.878048780487788
Memphis Grizzlies,New York Knicks,-0.006926829268292634,4.609756097560968,-0.03658536585365857,5.926829268292678
Memphis Grizzlies,Oklahoma City Thunder,-0.002329268292682818,2.475609756097562,-0.24390243902439024,1.2073170731707137
Memphis Grizzlies,Orlando Magic,0.033914634146341494,5.414634146341463,0.08536585365853655,16.280487804878035
Memphis Grizzlies,Philadelphia 76ers,0.024865853658536496,7.463414634146339,0.2926829268292683,12.097560975609738
Memphis Grizzlies,Phoenix Suns,0.0010365853658536595,4.768292682926834,0.1463414634146341,8.085365853658516
Memphis Grizzlies,Portland Trail Blazers,0.028060975609756067,2.4878048780487845,0.1463414634146341,10.817073170731689
Memphis Grizzlies,Sacramento Kings,0.0006829268292681823,3.060975609756099,0.09756097560975607,5.975609756097555
Memphis Grizzlies,San Antonio Spurs,0.013621951219512152,3.585365853658537,0.17073170731707316,7.780487804878035
Memphis Grizzlies,Toronto Raptors,0.02004878048780495,2.1341463414634134,0.2195121951219512,10.841463414634134
Memphis Grizzlies,Utah Jazz,0.023597560975609777,1.8414634146341484,0.3780487804878049,9.817073170731689
Memphis Grizzlies,Washington Wizards,0.040634146341463395,3.560975609756099,0.36585365853658536,13.707317073170714
Miami Heat,Milwaukee Bucks,-0.022731707317073135,0.024390243902445263,-0.1341463414634146,-4.914634146341456
Miami Heat,Minnesota Timberwolves,-0.004036585365853607,-0.9268292682926784,-0.1463414634146341,-3.6951219512195195
Miami Heat,New Orleans Pelicans,0.013414634146341586,-0.21951219512194342,0.1951219512195122,0.768292682926841
Miami Heat,New York Knicks,-0.02079268292682912,0.7439024390243887,-0.17073170731707316,-5.182926829268268
Miami Heat,Oklahoma City Thunder,-0.016195121951219305,-1.3902439024390176,-0.3780487804878048,-9.902439024390233
Miami Heat,Orlando Magic,0.020048780487805007,1.5487804878048834,-0.04878048780487804,5.170731707317088
Miami Heat,Philadelphia 76ers,0.01100000000000001,3.5975609756097597,0.1585365853658537,0.9878048780487916
Miami Heat,Phoenix Suns,-0.012829268292682827,0.9024390243902545,0.012195121951219523,-3.024390243902431
Miami Heat,Portland Trail Blazers,0.01419512195121958,-1.378048780487795,0.012195121951219523,-0.2926829268292579
Miami Heat,Sacramento Kings,-0.013182926829268304,-0.8048780487804805,-0.036585365853658514,-5.134146341463392
Miami Heat,San Antonio Spurs,-0.00024390243902433495,-0.28048780487804237,0.03658536585365857,-3.3292682926829116
Miami Heat,Toronto Raptors,0.006182926829268465,-1.731707317073166,0.0853658536585366,-0.26829268292681263
Miami Heat,Utah Jazz,0.00973170731707329,-2.024390243902431,0.24390243902439027,-1.292682926829258
Miami Heat,Washington Wizards,0.02676829268292691,-0.3048780487804805,0.23170731707317074,2.597560975609767
Milwaukee Bucks,Minnesota Timberwolves,0.01869512195121953,-0.9512195121951237,-0.012195121951219523,1.2195121951219363
Milwaukee Bucks,New Orleans Pelicans,0.03614634146341472,-0.24390243902438868,0.3292682926829268,5.682926829268297
Milwaukee Bucks,New York Knicks,0.0019390243902440152,0.7195121951219434,-0.03658536585365857,-0.26829268292681263
Milwaukee Bucks,Oklahoma City Thunder,0.006536585365853831,-1.414634146341463,-0.24390243902439024,-4.987804878048777
Milwaukee Bucks,Orlando Magic,0.04278048780487814,1.5243902439024382,0.08536585365853655,10.085365853658544
Milwaukee Bucks,Philadelphia 76ers,0.033731707317073145,3.5731707317073145,0.2926829268292683,5.902439024390247
Milwaukee Bucks,Phoenix Suns,0.009902439024390308,0.8780487804878092,0.1463414634146341,1.8902439024390247
Milwaukee Bucks,Portland Trail Blazers,0.036926829268292716,-1.4024390243902403,0.1463414634146341,4.621951219512198
Milwaukee Bucks,Sacramento Kings,0.009548780487804831,-0.8292682926829258,0.09756097560975607,-0.21951219512193632
Milwaukee Bucks,San Antonio Spurs,0.0224878048780488,-0.30487804878048763,0.17073170731707316,1.5853658536585442
Milwaukee Bucks,Toronto Raptors,0.0289146341463416,-1.7560975609756113,0.2195121951219512,4.646341463414643
Milwaukee Bucks,Utah Jazz,0.032463414634146426,-2.0487804878048763,0.3780487804878049,3.621951219512198
Milwaukee Bucks,Washington Wizards,0.049500000000000044,-0.3292682926829258,0.36585365853658536,7.512195121951223
Minnesota Timberwolves,New Orleans Pelicans,0.017451219512195193,0.707317073170735,0.3414634146341463,4.4634146341463605
Minnesota Timberwolves,New York Knicks,-0.016756097560975514,1.670731707317067,-0.024390243902439046,-1.487804878048749
Minnesota Timberwolves,Oklahoma City Thunder,-0.012158536585365698,-0.4634146341463392,-0.23170731707317072,-6.207317073170714
Minnesota Timberwolves,Orlando Magic,0.024085365853658613,2.475609756097562,0.09756097560975607,8.865853658536608
Minnesota Timberwolves,Philadelphia 76ers,0.015036585365853616,4.524390243902438,0.3048780487804878,4.682926829268311
Minnesota Timberwolves,Phoenix Suns,-0.00879268292682922,1.829268292682933,0.15853658536585363,0.6707317073170884
Minnesota Timberwolves,Portland Trail Blazers,0.018231707317073187,-0.4512195121951166,0.15853658536585363,3.4024390243902616
Minnesota Timberwolves,Sacramento Kings,-0.009146341463414698,0.1219512195121979,0.1097560975609756,-1.4390243902438726
Minnesota Timberwolves,San Antonio Spurs,0.0037926829268292717,0.646341463414636,0.18292682926829268,0.3658536585366079
Minnesota Timberwolves,Toronto Raptors,0.010219512195122071,-0.8048780487804876,0.23170731707317072,3.426829268292707
Minnesota Timberwolves,Utah Jazz,0.013768292682926897,-1.0975609756097526,0.3902439024390244,2.4024390243902616
Minnesota Timberwolves,Washington Wizards,0.030804878048780515,0.6219512195121979,0.3780487804878049,6.292682926829286
New Orleans Pelicans,New York Knicks,-0.03420731707317071,0.9634146341463321,-0.36585365853658536,-5.9512195121951095
New Orleans Pelicans,Oklahoma City Thunder,-0.02960975609756089,-1.1707317073170742,-0.573170731707317,-10.670731707317074
New Orleans Pelicans,Orlando Magic,0.0066341463414634205,1.7682926829268268,-0.24390243902439024,4.402439024390247
New Orleans Pelicans,Philadelphia 76ers,-0.0024146341463415766,3.817073170731703,-0.036585365853658514,0.21951219512195053
New Orleans Pelicans,Phoenix Suns,-0.026243902439024414,1.121951219512198,-0.18292682926829268,-3.792682926829272
New Orleans Pelicans,Portland Trail Blazers,0.000780487804877994,-1.1585365853658516,-0.18292682926829268,-1.060975609756099
New Orleans Pelicans,Sacramento Kings,-0.02659756097560989,-0.5853658536585371,-0.23170731707317072,-5.902439024390233
New Orleans Pelicans,San Antonio Spurs,-0.013658536585365921,-0.06097560975609895,-0.15853658536585363,-4.097560975609753
New Orleans Pelicans,Toronto Raptors,-0.007231707317073122,-1.5121951219512226,-0.1097560975609756,-1.0365853658536537
New Orleans Pelicans,Utah Jazz,-0.003682926829268296,-1.8048780487804876,0.048780487804878064,-2.060975609756099
New Orleans Pelicans,Washington Wizards,0.013353658536585322,-0.0853658536585371,0.03658536585365854,1.8292682926829258
New York Knicks,Oklahoma City Thunder,0.004597560975609816,-2.1341463414634063,-0.20731707317073167,-4.719512195121965
New York Knicks,Orlando Magic,0.04084146341463413,0.8048780487804947,0.12195121951219512,10.353658536585357
New York Knicks,Philadelphia 76ers,0.03179268292682913,2.853658536585371,0.32926829268292684,6.17073170731706
New York Knicks,Phoenix Suns,0.007963414634146293,0.1585365853658658,0.18292682926829268,2.1585365853658374
New York Knicks,Portland Trail Blazers,0.0349878048780487,-2.1219512195121837,0.18292682926829268,4.8902439024390105
New York Knicks,Sacramento Kings,0.007609756097560816,-1.5487804878048692,0.13414634146341464,0.048780487804876316
New York Knicks,San Antonio Spurs,0.020548780487804785,-1.024390243902431,0.20731707317073172,1.8536585365853568
New York Knicks,Toronto Raptors,0.026975609756097585,-2.4756097560975547,0.25609756097560976,4.914634146341456
New York Knicks,Utah Jazz,0.03052439024390241,-2.7682926829268197,0.41463414634146345,3.8902439024390105
New York Knicks,Washington Wizards,0.04756097560975603,-1.0487804878048692,0.4024390243902439,7.780487804878035
Oklahoma City Thunder,Orlando Magic,0.03624390243902431,2.939024390243901,0.3292682926829268,15.073170731707322
Oklahoma City Thunder,Philadelphia 76ers,0.027195121951219314,4.987804878048777,0.5365853658536586,10.890243902439025
Oklahoma City Thunder,Phoenix Suns,0.0033658536585364773,2.292682926829272,0.39024390243902435,6.878048780487802
Oklahoma City Thunder,Portland Trail Blazers,0.030390243902438885,0.012195121951222632,0.39024390243902435,9.609756097560975
Oklahoma City Thunder,Sacramento Kings,0.003012195121951,0.5853658536585371,0.3414634146341463,4.768292682926841
Oklahoma City Thunder,San Antonio Spurs,0.01595121951219497,1.1097560975609753,0.4146341463414634,6.573170731707322
Oklahoma City Thunder,Toronto Raptors,0.02237804878048777,-0.3414634146341484,0.46341463414634143,9.63414634146342
Oklahoma City Thunder,Utah Jazz,0.025926829268292595,-0.6341463414634134,0.6219512195121951,8.609756097560975
Oklahoma City Thunder,Washington Wizards,0.04296341463414621,1.085365853658537,0.6097560975609756,12.5
Orlando Magic,Philadelphia 76ers,-0.009048780487804997,2.0487804878048763,0.20731707317073172,-4.182926829268297
Orlando Magic,Phoenix Suns,-0.032878048780487834,-0.646341463414629,0.06097560975609756,-8.19512195121952
Orlando Magic,Portland Trail Blazers,-0.0058536585365854266,-2.9268292682926784,0.06097560975609756,-5.463414634146346
Orlando Magic,Sacramento Kings,-0.03323170731707331,-2.353658536585364,0.012195121951219523,-10.30487804878048
Orlando Magic,San Antonio Spurs,-0.020292682926829342,-1.8292682926829258,0.0853658536585366,-8.5
Orlando Magic,Toronto Raptors,-0.013865853658536542,-3.2804878048780495,0.13414634146341464,-5.439024390243901
Orlando Magic,Utah Jazz,-0.010317073170731716,-3.5731707317073145,0.29268292682926833,-6.463414634146346
Orlando Magic,Washington Wizards,0.006719512195121902,-1.853658536585364,0.2804878048780488,-2.5731707317073216
Philadelphia 76ers,Phoenix Suns,-0.023829268292682837,-2.6951219512195053,-0.14634146341463417,-4.012195121951223
Philadelphia 76ers,Portland Trail Blazers,0.0031951219512195705,-4.975609756097555,-0.14634146341463417,-1.2804878048780495
Philadelphia 76ers,Sacramento Kings,-0.024182926829268314,-4.40243902439024,-0.1951219512195122,-6.121951219512184
Philadelphia 76ers,San Antonio Spurs,-0.011243902439024345,-3.878048780487802,-0.12195121951219512,-4.317073170731703
Philadelphia 76ers,Toronto Raptors,-0.004817073170731545,-5.329268292682926,-0.07317073170731708,-1.2560975609756042
Philadelphia 76ers,Utah Jazz,-0.0012682926829267194,-5.621951219512191,0.08536585365853658,-2.2804878048780495
Philadelphia 76ers,Washington Wizards,0.0157682926829269,-3.9024390243902403,0.07317073170731705,1.6097560975609753
Phoenix Suns,Portland Trail Blazers,0.027024390243902408,-2.2804878048780495,0.0,2.731707317073173
Phoenix Suns,Sacramento Kings,-0.0003536585365854772,-1.707317073170735,-0.04878048780487804,-2.109756097560961
Phoenix Suns,San Antonio Spurs,0.012585365853658492,-1.1829268292682968,0.024390243902439046,-0.3048780487804805
Phoenix Suns,Toronto Raptors,0.019012195121951292,-2.6341463414634205,0.07317073170731708,2.7560975609756184
Phoenix Suns,Utah Jazz,0.022560975609756118,-2.9268292682926855,0.23170731707317074,1.7317073170731732
Phoenix Suns,Washington Wizards,0.039597560975609736,-1.207317073170735,0.21951219512195122,5.621951219512198
Portland Trail Blazers,Sacramento Kings,-0.027378048780487885,0.5731707317073145,-0.04878048780487804,-4.841463414634134
Portland Trail Blazers,San Antonio Spurs,-0.014439024390243915,1.0975609756097526,0.024390243902439046,-3.0365853658536537
Portland Trail Blazers,Toronto Raptors,-0.008012195121951116,-0.35365853658537105,0.07317073170731708,0.024390243902445263
Portland Trail Blazers,Utah Jazz,-0.00446341463414629,-0.646341463414636,0.23170731707317074,-1.0
Portland Trail Blazers,Washington Wizards,0.012573170731707328,1.0731707317073145,0.21951219512195122,2.8902439024390247
Sacramento Kings,San Antonio Spurs,0.01293902439024397,0.5243902439024382,0.07317073170731708,1.8048780487804805
Sacramento Kings,Toronto Raptors,0.01936585365853677,-0.9268292682926855,0.12195121951219512,4.8658536585365795
Sacramento Kings,Utah Jazz,0.022914634146341595,-1.2195121951219505,0.2804878048780488,3.841463414634134
Sacramento Kings,Washington Wizards,0.03995121951219521,0.5,0.2682926829268293,7.731707317073159
San Antonio Spurs,Toronto Raptors,0.0064268292682928,-1.4512195121951237,0.04878048780487804,3.060975609756099
San Antonio Spurs,Utah Jazz,0.009975609756097625,-1.7439024390243887,0.2073170731707317,2.0365853658536537
San Antonio Spurs,Washington Wizards,0.027012195121951244,-0.024390243902438158,0.19512195121951217,5.926829268292678
Toronto Raptors,Utah Jazz,0.0035487804878048257,-0.292682926829265,0.15853658536585366,-1.0243902439024453
Toronto Raptors,Washington Wizards,0.020585365853658444,1.4268292682926855,0.14634146341463414,2.8658536585365795
Utah Jazz,Washington Wizards,0.017036585365853618,1.7195121951219505,-0.012195121951219523,3.8902439024390247
